id,name,formatted_name,kind,shift,full_price,offered_price,hide_prices,exemption,total_seats,paid_seats,available_seats,visible_seats,use_overbooking,exclusive,discount_group_position,enabled_in_discount_group,visible_in_discount_group,exclusivity_revision,extra_discount_text,extra_benefit,extra_warning,period_kind,max_periods,university_id,campus_id,enabled,enabled_for_seo,level,contribution_price,facebook_message,partner_fies,hidden,early_enrollment,force_price_update,pending_seats,metadata[code],metadata[shift_code],metadata[level_code]
314562,Construção de Edíficios,Construção de Edíficios,Presencial,Manhã,309.0,262.65,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,6,74,6743,true,true,Tecnólogo,120.0, - ,false,false,false,false,2, - , - , - 
314563,Design de Interiores,Design de Interiores,Presencial,Manhã,399.0,339.15,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,4,74,6743,true,true,Tecnólogo,119.7, - ,false,false,false,false,2, - , - , - 
314564,Design de Moda,Design de Moda,Presencial,Manhã,399.0,339.15,false,false, - ,6, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,4,74,6743,true,true,Tecnólogo,179.55, - ,false,false,false,false,5, - , - , - 
314565,Design Gráfico,Design Gráfico,Presencial,Manhã,309.0,262.65,false,false, - ,6, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,4,74,6743,true,true,Tecnólogo,139.05, - ,false,false,false,false,3, - , - , - 
314566,Engenharia Ambiental,Engenharia Ambiental,Presencial,Manhã,529.0,449.65,false,false, - ,5, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,10,74,6743,true,true,Bacharelado,119.03, - ,false,false,false,false,1, - , - , - 
314567,Engenharia Civil,Engenharia Civil,Presencial,Manhã,529.0,449.65,false,false, - ,6, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,10,74,6743,true,true,Bacharelado,158.7, - ,false,false,false,false,12, - , - , - 
314568,Engenharia de Produção,Engenharia de Produção,Presencial,Manhã,529.0,449.65,false,false, - ,4, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,10,74,6743,true,true,Bacharelado,119.03, - ,false,false,false,false,2, - , - , - 
314569,Engenharia Elétrica,Engenharia Elétrica,Presencial,Manhã,529.0,449.65,false,false, - ,2, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,10,74,6743,true,true,Bacharelado,158.7, - ,false,false,false,false,0, - , - , - 
314570,Engenharia Mecânica,Engenharia Mecânica,Presencial,Manhã,529.0,449.65,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,10,74,6743,true,true,Bacharelado,119.03, - ,false,false,false,false,2, - , - , - 
314571,Engenharia Química,Engenharia Química,Presencial,Manhã,529.0,449.65,false,false, - ,9, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,10,74,6743,true,true,Bacharelado,158.7, - ,false,false,false,false,3, - , - , - 
